data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7085798,356,IND74305,74305,5-May-20,2020,2,Strategic developments,Change to group/activity,Tribal Militia (India),,4,,,0,40,Southern Asia,India,Madhya Pradesh,Khargone,Jhiranya,Chenpur,21.7136,76.013,1,Times of India,National,"Around 5 May 2020 (as reported), tribal women armed with canes formed a patrol in Chenpur village (Khargone, Madhya Pradesh) to enforce the coronavirus lockdown in their village daily from 7am to 7pm.",0,1589292777,IND
7078631,4,AFG45503,45503,5-May-20,2020,1,Battles,Armed clash,Taliban,,2,Police Forces of Afghanistan (2014-),,1,12,Caucasus and Central Asia,Afghanistan,Helmand,Nad Ali,,Nad-e Ali,31.6323,64.2645,2,New York Times,International,"On 5 May 2020, 2 policemen were killed when their vehicle was hit by a Taliban-planted roadside bomb in the Narimanda area of Nad Ali district, Helmand. 1 policeman was killed during clashes with the militants after the bombing.",3,1589217691,AFG
7079143,364,IRN6423,6423,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Iran),Labour Group (Iran),6,,,0,60,Middle East,Iran,Kerman,Ravar,Central,Ravar,31.2656,56.8055,1,Ettehad,National,"On 5 May 2020, miners of Kerman Coal Mine Company held a protest in Ravar against plans to privatize the mine. [size=no report]",0,1589220519,IRN
7079144,792,TUR11702,11702,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),Labour Group (Turkey),6,,,0,60,Middle East,Turkey,Istanbul,Esenyurt,,Esenyurt,41.027,28.6773,1,Haberler,National,"On 5 May 2020, a group of stall holders staged a sit-in demonstration outside Esenyurt municipality building in Esenyurt, Istanbul in protest of the government decision that kept the market places closed in last two months as part of the security measures against the coronavirus outbreak. The group demanded the opening of their marketplace as they can no longer sustain not working financially. [size=no report]",0,1589220519,TUR
7083496,760,SYR78122,78122,5-May-20,2020,1,Violence against civilians,Abduction/forced disappearance,QSD: Syrian Democratic Forces,,2,Civilians (Syria),,7,27,Middle East,Syria,Ar-Raqqa,Ath-Thawrah,Jurneyyeh,Jurneyyeh,36.1603,38.2339,1,SHAM; Liveuamap,Local partner-New media,"On 5 May 2020, QSD arrested a number of young men in Jurneyyeh city in Ar-Raqqa countryside in charges of communicating with IS.",0,1589243118,SYR
7083497,760,SYR78123,78123,5-May-20,2020,1,Violence against civilians,Abduction/forced disappearance,QSD: Syrian Democratic Forces,,2,Civilians (Syria),,7,27,Middle East,Syria,Ar-Raqqa,Ath-Thawrah,Mansura,Mansura,35.8392,38.7429,1,Liveuamap; SHAM,Local partner-New media,"On 5 May 2020, QSD arrested a number of young men in Mansura city in Ar-Raqqa countryside in charges of communicating with IS.",0,1589243118,SYR
7079146,364,IRN6408,6408,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Iran),Labour Group (Iran),6,,,0,60,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.319,48.6842,1,Human Rights Activists News Agency,Other,"On 5 May 2020, workers of the Safireh Waste Recycling Company held a protest in Ahvaz, demanding to receive financial aid amid temporary closure of the company due to the coronavirus pandemic. [size=no report]",0,1589220519,IRN
7085802,356,IND74309,74309,5-May-20,2020,1,Violence against civilians,Attack,Police Forces of India (2014-),,1,Civilians (India),,7,17,Southern Asia,India,Rajasthan,Chittorgarh,Nimbahera,Nimbahera,24.6216,74.6799,2,Times of India,National,"On 5 May 2020, police assaulted a family in Kotwali police area of Nimbahera taluka (Chittorgarh, Rajasthan) for violating the coronavirus curfew, as revealed by a video that went viral on social media.",0,1589292777,IND
7079147,364,IRN6410,6410,5-May-20,2020,1,Strategic developments,Other,Unidentified Military Forces,,8,Civilians (Iran),,7,78,Middle East,Iran,Ilam,Mehran,Central,Mehran,33.1222,46.1646,2,Human Rights Activists News Agency,Other,"Explosive remnants of war: On 5 May 2020, a civilian was injured by a landmine, laid during the Iran-Iraq War, in Mehran county.",0,1589220519,IRN
7079150,792,TUR11711,11711,5-May-20,2020,1,Protests,Protest with intervention,Protesters (Turkey),Labour Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 5 May 2020, former public workers who were dismissed by a government decree organized a sit-in protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened and moved the protesters out of the area by force. [size=no report]",0,1589220519,TUR
7081199,728,SSD6670,6670,5-May-20,2020,1,Battles,Armed clash,Murle Ethnic Militia (South Sudan),,4,Military Forces of South Sudan (2011-),,1,14,Eastern Africa,South Sudan,Jonglei,Twic East,Kongor,Dukepeny,7.2374,31.4362,2,Radio Miraya,National,"On 5 May 2020, suspected Murle raiders attacked four SSPDF soldiers who were burning charcoal 5km north of Panyagoor village in Twic East county (Jonglei state), killing one soldier. The three other soldiers fled the area.",1,1589234731,SSD
7090927,300,GRC1872,1872,5-May-20,2020,1,Strategic developments,Other,Police Forces of Turkey (2016-),Military Forces of Turkey (2016-),8,Police Forces of Greece (2019-) Border Guard,Military Forces of Greece (2019-),1,18,Europe,Greece,East Macedonia and Thrace,Evros,Orestiada,Marasia,41.6679,26.4703,1,Ekathimerini,National,"On 5 May 2020, during the night, Hellenic Police and Army officers reported hearing shots being fired in the air by Turkish guards on the Evros river border with Greece near the village of Marasia. This is the first of two incidents in less than 24 hours.",0,1589305744,GRC
7083504,760,SYR78145,78145,5-May-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Syria),,3,AAS: Ahrar al Sham,,2,23,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,Liveuamap; SOHR,Local partner-New media,"On 5 May 2020, clashes after an unknown gunmen attacked AAS positions in the outskirts of Foah town in Idleb countryside, injuring some of the attackers. No fatalities were reported.",0,1589243119,SYR
7085553,586,PAK57355,57355,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Badin,Badin,Talhar,24.8833,68.8166,2,Daily Regional Times (Pakistan),Subnational,"On 5 May 2020, workers of a sugar mill held a protest demonstration in Talhar town (Badin, Sindh), for not issuing wages since the past few months. [size=no report]",0,1589292775,PAK
7085810,356,IND74304,74304,5-May-20,2020,1,Riots,Mob violence,Rioters (India),,5,Police Forces of India (2014-),Health Workers (India),1,15,Southern Asia,India,Madhya Pradesh,Bhopal,Bhopal,Bhopal,23.2546,77.4028,1,Times of India,National,"On 5 May 2020, residents pelted stones at police in Shahjehanabad area of Bhopal city (Bhopal, Madhya Pradesh) who were enforcing the coronavirus lockdown and asking them to disperse. [size=no report]",0,1589292777,IND
7078643,4,AFG45449,45449,5-May-20,2020,1,Strategic developments,Other,Government of Afghanistan (2014-),,1,,,0,10,Caucasus and Central Asia,Afghanistan,Kabul,Kabul,,Kabul,34.5167,69.1833,3,Pajhwok Afghan News,National,"Non-violent activity: On 5 May 2020, the Afghan government released 154 Taliban prisoners, to help progress the peace deal and to combat the spread of coronavirus in prisons, in Kabul province.",0,1589217691,AFG
7080947,180,DRC17177,17177,5-May-20,2020,1,Violence against civilians,Attack,APCLS: Alliance of Patriots for a Free and Sovereign Congo,Mayi Mayi Militia (Nyatura) Jean-Marie Faction,3,Civilians (Democratic Republic of Congo),,7,37,Middle Africa,Democratic Republic of Congo,Nord-Kivu,Masisi,Masisi,Kahira,-1.2612,28.9224,2,BBC News,International,"On 5 May 2020, APCLS cadres in coalition with Nyatura-Jean Marie combatants beat, stabbed and injured at least 3 civilians before taking away more than 20 goats, chickens and other valuables during an incursion in the village of Lulumbu, in Kalungu locality, near Kahira (Masisi, Nord-Kivu). The inhabitants fled the area and local leaders called for the deployment of the army.",0,1589234730,COD
7078644,51,ARM3827,3827,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Lori,Stepanavan,,Urasar,41.0189,44.2877,1,RFE/RL,International,"On 5 May 2020, local residents organized a protest in Urasar (Stepanavan, Lori, Armenia) and demanded from the authorities to take measures to ease tensions between villagers, which was started after the resignation of the former head of the village about the use of the public lands. [size=no report]",0,1589217691,ARM
7079156,364,IRN6415,6415,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,Middle East,Iran,Tehran,Tehran,Central,Tehran,35.6944,51.4215,1,Iran International,International,"On 5 May 2020, a group of car buyers held a protest in Tehran against delays in receiving cars already paid for. [size=no report]",0,1589220519,IRN
7079924,484,MEX17866,17866,5-May-20,2020,2,Violence against civilians,Attack,Unidentified Gang (Mexico),,3,Civilians (Mexico),,7,37,Central America,Mexico,Mexico,Ecatzingo,,Ecatzingo de Hidalgo,18.9591,-98.7489,2,Quadratin Oaxaca,National,"Around 5 May 2020, near Ecatzingo de Hidalgo, Mexico, a dead man and woman were killed and were found half burned on the old road to Huecahuasco. 2 fatalities",2,1589232621,MEX
7078649,398,KAZ630,630,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Kazakhstan),Women (Kazakhstan),6,,,0,60,Caucasus and Central Asia,Kazakhstan,Turkistan,Maktaaral,,Atakent,40.8445,68.5056,1,RFE/RL,International,"On 5 May 2020, 20-30 women protesters from Zhenys village demonstrated at the local school in Atakent town of Maktaaral district demanding the Kazakh government provide housing to them after their village was inundated following Sardoba water dam burst in the neighboring Uzbekistan. Protesters accused the local administration of doing very little to prevent the crisis during flooding in their township. [size=20-30]",0,1589217691,KAZ
7080953,706,SOM31099,31099,5-May-20,2020,1,Battles,Armed clash,Military Forces of Somalia (2017-) Puntland Dervish Force,,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,2,Caasimada,National,"On 5 May 2020, Puntland Dervish forces, while on operation, clashed with Al shabaab militants near Bosaso town (Bossaso,Bari). The forces managed to destroy the militants' base in the area and two militants were killed in the attack.",2,1589234730,SOM
7080954,706,SOM31098,31098,5-May-20,2020,1,Battles,Armed clash,Military Forces of Somalia (2017-) Puntland Dervish Force,,1,Islamic State (Somalia),,2,12,Eastern Africa,Somalia,Bari,Iskushuban,,Af-Urur,10.07,50.18,2,Caasimada,National,"On 5 May 2020, Puntland Dervish forces ambushed an Islamic State base near Af-Urur village (Iskushuban, Bari). After heavy gunfire from both sides, Islamic state militants escaped from the area. One militant was killed and several others injured.",1,1589234730,SOM
7079165,364,IRN6409,6409,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Iran),Labour Group (Iran),6,,,0,60,Middle East,Iran,Khuzestan,Karun,Central,Kut e Abdollah,31.2415,48.652,1,Islamic Republic News Agency,National,"On 5 May 2020, approximately 30 municipality workers in Kut e Abdollah protested against 2 months of unpaid salaries. The mayor of the town noted that salaries could not be paid to financial problems caused by the coronavirus pandemic. [size=approximately 30]",0,1589220519,IRN
7079677,484,MEX17860,17860,5-May-20,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Mexico),,3,Civilians (Mexico),,7,37,Central America,Mexico,Sinaloa,Choix,,Bacayopa,26.4662,-108.1055,2,El Universal (Mexico); Riodoce,Subnational-National,"Around 5 May 2020 (as reported), in Bacayopa, Sinaloa, a man and a woman were found dead. The bodies were wrapped in blankets. 2 fatalities.",2,1589232620,MEX
7079678,484,MEX17888,17888,5-May-20,2020,1,Battles,Armed clash,Unidentified Armed Group (Mexico),,3,Police Forces of Mexico (2018-) State Police,,1,13,Central America,Mexico,Baja California,Tijuana,,Tijuana,32.5325,-117.019,1,AFN - Tijuana; Zeta Tijuana,Subnational,"On 5 May 2020, in Tijuana, Baja California, an off-duty by state police officer was shot and injured in Colonia Canon Palmeras by two armed individuals.",0,1589232620,MEX
7083518,760,SYR78189,78189,5-May-20,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Dar'a,Mseifra,Um Walad,32.6595,36.433,2,SNHR; SOHR,Local partner-Other,"On 5 May 2020, an unknown gunmen shot and killed a young man defected from regime forces, on the road between Jbib and Um Walad in Dar'a countryside.",1,1589243119,SYR
7085566,50,BGD17621,17621,5-May-20,2020,1,Protests,Peaceful protest,Protesters (Bangladesh),Labour Group (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Rajshahi,Bogra,Gabtali,Gabtali,24.8627,89.4477,2,Daily Star (Bangladesh),National,"On 5 May 2020, hundreds of transport workers staged a protest demonstration at Gabtali Bus Stand in Gabtali Upazila area (Bogra) demanding food assistance and reopening of bus service amid coronavirus lockdown. [size=hundreds]",0,1589292775,BGD
7085822,356,IND74303,74303,5-May-20,2020,1,Riots,Mob violence,Rioters (India),,5,Police Forces of India (2014-),Civilians (India); Health Workers (India),1,15,Southern Asia,India,Gujarat,Anand,Anand,Anand,22.5525,72.9552,1,Times of India,National,"On 5 May 2020, residents pelted stones at police and health workers in Vallabh Vidyanagar locality of Anand city (Anand, Gujarat), opposing the cremation of a deceased coronavirus patient at a crematorium. Two police personnel and an ambulance driver were injured and 71 people were arrested. [size=at least 71]",0,1589292777,IND
7085823,356,IND74306,74306,5-May-20,2020,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,Civilians (India),,7,57,Southern Asia,India,Madhya Pradesh,Dhar,Gandhwani,Katarpura,22.4421,74.9887,1,Times of India,National,"On 5 May 2020, villagers beat up four persons at Katarpura village (Dhar, Madhya Pradesh) over leaving without paying for the gas they had purchased. [size=no report]",0,1589292777,IND
7078657,4,AFG45421,45421,4-May-20,2020,2,Violence against civilians,Attack,Military Forces of Afghanistan (2014-),,1,Civilians (Afghanistan),,7,17,Caucasus and Central Asia,Afghanistan,Paktia,Gardez,,Chowni,33.5843,69.1516,1,Voice of Jihad,Other,"Around 4 May 2020 (as reported), Afghan security forces shot and injured 1 civilian, in Chowni area of Gardez district, Paktia.",0,1589217691,AFG
7083009,76,BRA14358,14358,4-May-20,2020,1,Strategic developments,Looting/property destruction,Police Forces of Brazil (2019-) Federal Police,,1,Unidentified Gang (Brazil),,3,13,South America,Brazil,Mato Grosso do Sul,Itaquirai,,Itaquirai,-23.478,-54.1875,1,G1; Midiamax,Subnational-National,"On 4 May 2020, in Itaquirai, Mato Grosso do Sul, federal police forces seized about 8,5 tons of marijuana during a highway inspection in MS-180. Three people were arrested.",0,1589241870,BRA
7083521,760,SYR78200,78200,4-May-20,2020,1,Strategic developments,Change to group/activity,Military Forces of Turkey (2016-),Military Forces of Russia (2000-),8,,,0,80,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Madhba'a,36.8325,40.2388,2,SOHR; Liveuamap; SHAM,Local partner-New media,"Movement of forces: On 4 May 2020, Turkish and Russian forces conducted a joint patrol in the town of Madhba'a and its countryside in Al-Hasakeh.",0,1589243119,SYR
